Date,Name,Close,High,Low,Open,Volume
05/15/2009,Golden Ocean Group Ltd,56.9882777277,62.5788999098,55.6357078449,62.4436429216,"428,076",
05/18/2009,Golden Ocean Group Ltd,61.9477006312,62.2182146078,57.7547339946,57.9350766456,"240,529",
05/19/2009,Golden Ocean Group Ltd,62.0378719567,63.300270514,60.6853020739,61.2714156898,"246,587",
05/20/2009,Golden Ocean Group Ltd,63.2100991885,64.2470694319,62.2633002705,62.9846708747,"181,951",
05/21/2009,Golden Ocean Group Ltd,63.9314697926,64.2019837692,61.3165013526,62.353471596,"195,703",
05/22/2009,Golden Ocean Group Ltd,62.2633002705,65.0586113616,62.2633002705,64.2019837692,"155,823",
05/26/2009,Golden Ocean Group Ltd,65.8250676285,66.0504959423,61.045987376,61.3165013526,"187,522",
05/27/2009,Golden Ocean Group Ltd,65.0586113616,67.0874661858,64.5175834085,65.2840396754,"176,879",
05/28/2009,Golden Ocean Group Ltd,65.8701532913,66.9522091975,64.1568981064,66.0504959423,"194,868",
05/29/2009,Golden Ocean Group Ltd,67.4932371506,67.6284941389,65.3742110009,66.095581605,"195,437",
06/01/2009,Golden Ocean Group Ltd,70.604147881,71.4607754734,67.7637511271,68.6654643823,"196,004",
06/02/2009,Golden Ocean Group Ltd,71.1451758341,71.5058611362,67.7637511271,69.7926059513,"326,341",
06/03/2009,Golden Ocean Group Ltd,69.6122633003,69.657348963,68.1244364292,69.657348963,"83,226",
06/04/2009,Golden Ocean Group Ltd,70.3336339044,70.6943192065,65.4192966637,69.296663661,"226,280",
06/05/2009,Golden Ocean Group Ltd,67.6284941389,71.3255184851,66.8169522092,71.3255184851,"261,364",
06/08/2009,Golden Ocean Group Ltd,68.2596934175,69.5220919748,66.7272317403,67.222723174,"179,471",
06/09/2009,Golden Ocean Group Ltd,69.4319206492,69.8827772768,68.2146077547,68.3949504058,"65,246",
06/10/2009,Golden Ocean Group Ltd,70.2434625789,70.8746618575,67.6284941389,69.9729486023,"160,224",
06/11/2009,Golden Ocean Group Ltd,70.5590622182,71.4156898106,69.7475202885,69.7475202885,"96,000",
06/12/2009,Golden Ocean Group Ltd,69.7926059513,70.4688908927,68.530207394,69.1614066727,"120,896",
06/15/2009,Golden Ocean Group Ltd,66.0504959423,69.7024346258,66.0504959423,68.530207394,"208,705",
06/16/2009,Golden Ocean Group Ltd,64.1568981064,67.8088367899,63.480613165,67.1776375113,"107,375",
06/17/2009,Golden Ocean Group Ltd,63.300270514,64.9233543733,61.7763751127,63.9314697926,"169,036",
06/18/2009,Golden Ocean Group Ltd,64.7430117223,65.3742110009,62.4436429216,63.1199278629,"110,172",
06/19/2009,Golden Ocean Group Ltd,64.3372407574,66.0504959423,63.3453561767,65.8701532913,"208,387",
06/22/2009,Golden Ocean Group Ltd,60.0541027953,64.6528403968,59.9639314698,63.300270514,"133,667",
06/23/2009,Golden Ocean Group Ltd,60.0090171326,61.7222723174,59.4679891794,60.4598737601,"116,305",
06/24/2009,Golden Ocean Group Ltd,60.9558160505,64.2019837692,60.5049594229,60.865644725,"109,670",
06/25/2009,Golden Ocean Group Ltd,62.353471596,62.353471596,59.7835888188,60.0541027953,"68,151",
06/26/2009,Golden Ocean Group Ltd,63.300270514,63.5256988278,59.738503156,62.173128945,"841,232",
06/29/2009,Golden Ocean Group Ltd,61.4517583408,64.4724977457,61.0009017133,63.3904418395,"90,180",
06/30/2009,Golden Ocean Group Ltd,61.4968440036,63.3453561767,61.3615870153,62.4887285843,"90,694",
07/01/2009,Golden Ocean Group Ltd,63.6158701533,64.2921550947,61.6776375113,61.9477006312,"115,201",
07/02/2009,Golden Ocean Group Ltd,61.3615870153,63.5707844905,61.045987376,63.1199278629,"106,593",
07/06/2009,Golden Ocean Group Ltd,60.9107303877,61.4066726781,59.0622182146,60.1893597836,"99,286",
07/07/2009,Golden Ocean Group Ltd,58.9720468891,61.2714156898,58.7926059513,61.2714156898,"95,849",
07/08/2009,Golden Ocean Group Ltd,59.4229035167,60.6853020739,57.2587917042,59.1523895401,"101,569",
07/09/2009,Golden Ocean Group Ltd,59.1523895401,60.0090171326,58.2506762849,59.8737601443,"79,313",
07/10/2009,Golden Ocean Group Ltd,59.0171325518,59.3778178539,57.5293056808,58.5211902615,"56,683",
07/13/2009,Golden Ocean Group Ltd,60.0541027953,60.2344454463,57.6194770063,59.5130748422,"137,119",
07/14/2009,Golden Ocean Group Ltd,60.0090171326,60.6853020739,58.8367899008,59.4679891794,"126,731",
07/15/2009,Golden Ocean Group Ltd,64.2019837692,64.2470694319,60.0991884581,61.4066726781,"117,918",
07/16/2009,Golden Ocean Group Ltd,65.4192966637,65.5545536519,63.1605049594,63.5707844905,"82,638",
07/17/2009,Golden Ocean Group Ltd,65.734896303,66.5013525699,63.7511271416,65.1938683499,"102,524",
07/20/2009,Golden Ocean Group Ltd,68.1244364292,68.1244364292,65.2389540126,66.3210099188,"142,767",
07/21/2009,Golden Ocean Group Ltd,69.657348963,71.5960324617,68.0342651037,70.4238052299,"202,469",
07/22/2009,Golden Ocean Group Ltd,67.9440937782,70.3336339044,67.4932371506,68.2146077547,"84,857",
07/23/2009,Golden Ocean Group Ltd,70.6943192065,71.1451758341,66.5013525699,67.4030658251,"144,652",
07/24/2009,Golden Ocean Group Ltd,71.1451758341,71.4607754734,68.7105500451,70.964833183,"80,458",
07/27/2009,Golden Ocean Group Ltd,71.8214607755,71.911632101,69.9729486023,71.0099188458,"86,908",
07/28/2009,Golden Ocean Group Ltd,70.3336339044,71.911632101,68.8908926961,71.2353471596,"74,921",
07/29/2009,Golden Ocean Group Ltd,69.4319206492,70.2885482417,68.7556357078,69.7926059513,"67,363",
07/30/2009,Golden Ocean Group Ltd,71.5509467989,71.7763751127,69.657348963,70.6492335437,"91,853",
07/31/2009,Golden Ocean Group Ltd,70.9197475203,73.03877367,70.9197475203,72.091974752,"127,524",
08/03/2009,Golden Ocean Group Ltd,72.5428313796,72.8133453562,70.784490532,71.0550045086,"84,922",
08/04/2009,Golden Ocean Group Ltd,71.911632101,72.5879170424,71.5509467989,72.4977457169,"57,339",
08/05/2009,Golden Ocean Group Ltd,71.3706041479,72.7682596934,70.5590622182,71.2804328224,"48,863",
08/06/2009,Golden Ocean Group Ltd,69.3868349865,72.1821460775,68.7556357078,72.1821460775,"103,423",
08/07/2009,Golden Ocean Group Ltd,71.8214607755,72.3624887286,69.1614066727,69.7926059513,"268,702",
08/10/2009,Golden Ocean Group Ltd,72.1821460775,72.1821460775,69.0712353472,70.5139765555,"153,847",
08/11/2009,Golden Ocean Group Ltd,67.6284941389,72.1370604148,67.6284941389,71.0099188458,"156,240",
08/12/2009,Golden Ocean Group Ltd,69.7926059513,71.1902614968,67.6284941389,68.9810640216,"140,919",
08/13/2009,Golden Ocean Group Ltd,70.9197475203,71.5960324617,67.7186654644,69.8376916141,"112,527",
08/14/2009,Golden Ocean Group Ltd,63.6158701533,70.5590622182,62.3985572588,70.0631199279,"275,833",
08/17/2009,Golden Ocean Group Ltd,59.3778178539,62.2182146078,58.3408476105,61.5419296664,"224,061",
08/18/2009,Golden Ocean Group Ltd,60.2795311091,61.045987376,58.611361587,59.738503156,"175,847",
08/19/2009,Golden Ocean Group Ltd,59.7835888188,60.5049594229,58.7466185753,59.6032461677,"98,843",
08/20/2009,Golden Ocean Group Ltd,61.2714156898,61.5419296664,59.0622182146,59.0622182146,"124,165",
08/21/2009,Golden Ocean Group Ltd,62.2182146078,64.4724977457,61.3165013526,61.4968440036,"152,173",
08/24/2009,Golden Ocean Group Ltd,62.3083859333,63.5707844905,62.173128945,63.1199278629,"80,893",
08/25/2009,Golden Ocean Group Ltd,62.5788999098,63.1199278629,61.7899008115,62.4436429216,"91,354",
08/26/2009,Golden Ocean Group Ltd,61.6771866546,63.0748422002,61.045987376,62.0829576195,"92,219",
08/27/2009,Golden Ocean Group Ltd,62.173128945,62.7592425609,59.8286744815,61.3165013526,"88,044",
08/28/2009,Golden Ocean Group Ltd,60.4147880974,62.4887285843,59.7835888188,62.4887285843,"97,159",
08/31/2009,Golden Ocean Group Ltd,58.431018936,59.918845807,58.1605049594,59.5130748422,"125,822",
09/01/2009,Golden Ocean Group Ltd,58.8818755636,59.7835888188,57.6645626691,58.1605049594,"237,733",
09/02/2009,Golden Ocean Group Ltd,58.611361587,59.6844003607,57.9350766456,58.4761045987,"99,946",
09/03/2009,Golden Ocean Group Ltd,58.8367899008,59.6483318305,57.8449053201,58.7466185753,"64,752",
09/04/2009,Golden Ocean Group Ltd,59.0622182146,59.5130748422,57.6194770063,58.611361587,"122,321",
09/08/2009,Golden Ocean Group Ltd,58.3408476105,59.738503156,57.7096483318,58.9720468891,"113,802",
09/09/2009,Golden Ocean Group Ltd,58.431018936,59.5130748422,57.9801623084,57.9801623084,"85,491",
09/10/2009,Golden Ocean Group Ltd,59.1974752029,59.738503156,58.1172227232,58.1605049594,"70,423",
09/11/2009,Golden Ocean Group Ltd,59.0622182146,60.5049594229,58.7015329125,59.0171325518,"81,598",
09/14/2009,Golden Ocean Group Ltd,60.0090171326,60.5500450857,58.5662759243,58.611361587,"86,564",
09/15/2009,Golden Ocean Group Ltd,61.0910730388,61.6321009919,60.0541027953,60.0541027953,"108,753",
09/16/2009,Golden Ocean Group Ltd,61.3165013526,61.4968440036,60.0991884581,61.4517583408,"111,697",
09/17/2009,Golden Ocean Group Ltd,60.3697024346,61.6316501353,59.7835888188,61.0910730388,"111,466",
09/18/2009,Golden Ocean Group Ltd,61.0009017133,61.1812443643,59.5130748422,60.6853020739,"144,786",
09/21/2009,Golden Ocean Group Ltd,59.5130748422,60.7299368801,58.7917042381,60.0541027953,"104,478",
09/22/2009,Golden Ocean Group Ltd,60.4147880974,60.9107303877,59.5130748422,59.738503156,"99,568",
09/23/2009,Golden Ocean Group Ltd,59.3327321912,60.4147880974,59.1073038774,60.3697024346,"102,087",
09/24/2009,Golden Ocean Group Ltd,59.0171325518,60.7754733995,58.6564472498,59.4679891794,"104,718",
09/25/2009,Golden Ocean Group Ltd,58.8367899008,59.7835888188,58.6564472498,58.9720468891,"61,369",
09/28/2009,Golden Ocean Group Ltd,60.2795311091,60.4147880974,58.9720468891,58.9720468891,"116,302",
09/29/2009,Golden Ocean Group Ltd,59.0171325518,60.0541027953,58.8818755636,60.0541027953,"95,333",
09/30/2009,Golden Ocean Group Ltd,58.7917042381,59.7835888188,58.3412984671,59.0171325518,"102,802",
10/01/2009,Golden Ocean Group Ltd,58.0703336339,59.0171325518,58.0703336339,58.5662759243,"87,540",
10/02/2009,Golden Ocean Group Ltd,57.123534716,58.611361587,57.0333633904,57.7998196573,"123,038",
10/05/2009,Golden Ocean Group Ltd,57.3940486925,57.9801623084,56.8079350766,57.303877367,"91,046",
10/06/2009,Golden Ocean Group Ltd,57.9801623084,58.4761045987,57.2137060415,57.5743913436,"129,051",
10/07/2009,Golden Ocean Group Ltd,57.484220018,57.7096483318,56.9224526601,57.484220018,"96,320",
10/08/2009,Golden Ocean Group Ltd,59.3327321912,60.865644725,57.7096483318,57.9801623084,"247,401",
10/09/2009,Golden Ocean Group Ltd,58.5662759243,59.0166816952,57.9801623084,58.8818755636,"95,180",
10/12/2009,Golden Ocean Group Ltd,58.1154192967,59.0622182146,57.9350766456,58.4761045987,"93,789",
10/13/2009,Golden Ocean Group Ltd,57.8449053201,58.611361587,57.3579801623,58.1605049594,"62,035",
10/14/2009,Golden Ocean Group Ltd,58.4761045987,58.8367899008,57.7998196573,57.7998196573,"63,719",
10/15/2009,Golden Ocean Group Ltd,57.9801623084,58.5662759243,57.5743913436,58.2055906222,"47,649",
10/16/2009,Golden Ocean Group Ltd,57.7547339946,58.5211902615,57.3940486925,57.6194770063,"73,432",
10/19/2009,Golden Ocean Group Ltd,57.5743913436,58.3408476105,57.3940486925,57.8449053201,"82,130",
10/20/2009,Golden Ocean Group Ltd,58.611361587,60.5049594229,58.3408476105,59.8737601443,"164,251",
10/21/2009,Golden Ocean Group Ltd,58.5211902615,60.5049594229,58.2055906222,58.9720468891,"152,321",
10/22/2009,Golden Ocean Group Ltd,58.5211902615,58.9720468891,57.8899909829,58.431018936,"92,567",
10/23/2009,Golden Ocean Group Ltd,57.9350766456,59.6483318305,57.7547339946,58.5662759243,"118,777",
10/26/2009,Golden Ocean Group Ltd,58.0252479711,59.2425608656,57.7998196573,57.8449053201,"162,055",
10/27/2009,Golden Ocean Group Ltd,58.1154192967,59.6483318305,57.9350766456,57.9350766456,"93,465",
10/28/2009,Golden Ocean Group Ltd,56.8079350766,58.7917042381,56.5825067628,57.8449053201,"122,559",
10/29/2009,Golden Ocean Group Ltd,58.0252479711,58.7015329125,57.123534716,57.2137060415,"99,378",
10/30/2009,Golden Ocean Group Ltd,56.9882777277,58.1605049594,56.6726780884,57.3489630298,"99,285",
11/02/2009,Golden Ocean Group Ltd,55.8611361587,57.484220018,54.3733092876,57.3489630298,"155,417",
11/03/2009,Golden Ocean Group Ltd,56.4923354373,56.5825067628,55.049594229,55.049594229,"101,351",
11/04/2009,Golden Ocean Group Ltd,54.5987376014,57.0784490532,54.5085662759,56.5825067628,"107,768",
11/05/2009,Golden Ocean Group Ltd,56.6275924256,57.2587917042,54.5987376014,54.5987376014,"116,163",
11/06/2009,Golden Ocean Group Ltd,55.7258791704,57.123534716,55.4553651939,55.7258791704,"93,669",
11/09/2009,Golden Ocean Group Ltd,56.4923354373,56.6726780884,55.6807935077,55.8160504959,"114,506",
11/10/2009,Golden Ocean Group Ltd,55.5906221821,56.2218214608,55.3651938683,55.996393147,"91,964",
11/11/2009,Golden Ocean Group Ltd,57.123534716,57.484220018,55.3201082056,55.7709648332,"146,912",
11/12/2009,Golden Ocean Group Ltd,58.4761045987,59.738503156,56.7628494139,56.8079350766,"204,062",
11/13/2009,Golden Ocean Group Ltd,57.9801623084,58.9720468891,57.0784490532,58.3859332732,"127,291",
11/16/2009,Golden Ocean Group Ltd,59.558160505,60.6402164112,57.303877367,57.6645626691,"265,386",
11/17/2009,Golden Ocean Group Ltd,59.558160505,60.8205590622,59.3327321912,59.8737601443,"140,168",
11/18/2009,Golden Ocean Group Ltd,60.3697024346,60.3697024346,59.0622182146,59.4229035167,"103,793",
11/19/2009,Golden Ocean Group Ltd,58.7466185753,59.9639314698,58.3408476105,59.8286744815,"91,276",
11/20/2009,Golden Ocean Group Ltd,58.8367899008,59.1523895401,58.3859332732,58.431018936,"83,110",
11/23/2009,Golden Ocean Group Ltd,59.918845807,60.4147880974,58.8367899008,59.8737601443,"111,029",
11/24/2009,Golden Ocean Group Ltd,59.7835888188,60.3697024346,58.8367899008,59.918845807,"60,757",
11/25/2009,Golden Ocean Group Ltd,59.6934174932,59.918845807,56.2218214608,58.3859332732,"143,692",
11/27/2009,Golden Ocean Group Ltd,59.1073038774,59.7835888188,57.2137060415,57.484220018,"65,632",
11/30/2009,Golden Ocean Group Ltd,58.8818755636,59.1974752029,58.2055906222,58.6564472498,"121,114",
12/01/2009,Golden Ocean Group Ltd,58.9720468891,59.2876465284,58.3859332732,58.431018936,"122,102",
12/02/2009,Golden Ocean Group Ltd,59.738503156,60.1893597836,58.611361587,58.9720468891,"84,534",
12/03/2009,Golden Ocean Group Ltd,59.0622182146,61.3165013526,58.8367899008,59.8737601443,"141,748",
12/04/2009,Golden Ocean Group Ltd,60.1893597836,61.1361587015,59.0622182146,61.0009017133,"63,268",
12/07/2009,Golden Ocean Group Ltd,59.738503156,60.2795311091,59.3327321912,59.4229035167,"65,566",
12/08/2009,Golden Ocean Group Ltd,59.738503156,60.3246167719,58.888638413,59.6483318305,"70,929",
12/09/2009,Golden Ocean Group Ltd,59.7835888188,60.0563570784,59.0622182146,59.6934174932,"73,713",
12/10/2009,Golden Ocean Group Ltd,58.8818755636,59.7835888188,58.1605049594,59.6483318305,"77,752",
12/11/2009,Golden Ocean Group Ltd,59.3327321912,59.4679891794,58.611361587,59.4679891794,"55,322",
12/14/2009,Golden Ocean Group Ltd,60.9558160505,61.0009017133,59.738503156,60.0766456267,"100,123",
12/15/2009,Golden Ocean Group Ltd,59.9639314698,61.8575293057,59.9639314698,60.5500450857,"94,037",
12/16/2009,Golden Ocean Group Ltd,60.9558160505,61.1361587015,60.2344454463,60.5049594229,"69,870",
12/17/2009,Golden Ocean Group Ltd,60.4147880974,61.0910730388,59.8286744815,60.2344454463,"138,774",
12/18/2009,Golden Ocean Group Ltd,60.4598737601,61.2263300271,60.0090171326,60.1442741208,"250,613",
12/21/2009,Golden Ocean Group Ltd,59.2876465284,60.6402164112,58.8818755636,60.5049594229,"162,685",
12/22/2009,Golden Ocean Group Ltd,59.2876465284,59.5130748422,58.7466185753,58.8818755636,"155,934",
12/23/2009,Golden Ocean Group Ltd,60.1442741208,60.4598737601,58.611361587,58.7015329125,"61,669",
12/24/2009,Golden Ocean Group Ltd,59.7835888188,60.0541027953,59.5130748422,59.7835888188,"25,175",
12/28/2009,Golden Ocean Group Ltd,59.7835888188,59.7835888188,58.6568981064,58.9720468891,"148,268",
12/29/2009,Golden Ocean Group Ltd,59.738503156,59.9639314698,59.738503156,59.8286744815,"78,502",
12/30/2009,Golden Ocean Group Ltd,60.1442741208,60.1442741208,59.6032461677,59.6032461677,"77,162",
12/31/2009,Golden Ocean Group Ltd,59.7835888188,60.3246167719,59.6032461677,59.8286744815,"79,516",
01/04/2010,Golden Ocean Group Ltd,61.3615870153,62.3083859333,60.2344454463,60.3697024346,"74,774",
01/05/2010,Golden Ocean Group Ltd,61.3615870153,62.0378719567,60.4598737601,61.4517583408,"85,332",
01/06/2010,Golden Ocean Group Ltd,61.4066726781,62.8944995491,60.9107303877,61.3615870153,"77,629",
01/07/2010,Golden Ocean Group Ltd,63.2551848512,63.5707844905,61.2714156898,61.7673579802,"169,696",
01/08/2010,Golden Ocean Group Ltd,67.4481514878,67.5834084761,63.300270514,63.4129846709,"222,520",
01/11/2010,Golden Ocean Group Ltd,70.6492335437,71.4156898106,67.5834084761,67.5834084761,"321,121",
01/12/2010,Golden Ocean Group Ltd,69.3868349865,70.6492335437,68.2596934175,70.2885482417,"133,505",
01/13/2010,Golden Ocean Group Ltd,69.2515779982,70.7619477006,67.6284941389,69.657348963,"134,861",
01/14/2010,Golden Ocean Group Ltd,70.2885482417,70.5590622182,68.3949504058,70.3787195672,"78,630",
01/15/2010,Golden Ocean Group Ltd,67.6735798016,70.3336339044,67.0874661858,69.657348963,"213,784",
01/19/2010,Golden Ocean Group Ltd,68.8007213706,68.9810640216,67.222723174,67.4932371506,"151,699",
01/20/2010,Golden Ocean Group Ltd,67.4030658251,68.0342651037,67.0874661858,68.0342651037,"188,313",
01/21/2010,Golden Ocean Group Ltd,66.2195671776,67.6284941389,66.0504959423,67.5834084761,"148,477",
01/22/2010,Golden Ocean Group Ltd,65.6447249775,66.862037872,65.1487826871,66.2759242561,"175,575",
01/25/2010,Golden Ocean Group Ltd,66.0504959423,66.5464382326,65.5094679892,65.8701532913,"177,237",
01/26/2010,Golden Ocean Group Ltd,64.8331830478,66.0504959423,64.5626690712,65.8701532913,"120,155",
01/27/2010,Golden Ocean Group Ltd,66.5915238954,66.862037872,64.2470694319,64.2921550947,"112,668",
01/28/2010,Golden Ocean Group Ltd,65.2840396754,66.5915238954,64.7430117223,66.3660955816,"95,330",
01/29/2010,Golden Ocean Group Ltd,64.9684400361,66.2759242561,64.9233543733,65.4643823264,"101,070",
02/01/2010,Golden Ocean Group Ltd,65.0135256988,65.3742110009,64.2921550947,64.9684400361,"88,343",
02/02/2010,Golden Ocean Group Ltd,64.8331830478,65.2840396754,64.4724977457,65.1938683499,"96,488",
02/03/2010,Golden Ocean Group Ltd,64.1568981064,65.1036970243,63.8412984671,64.3823264202,"116,455",
02/04/2010,Golden Ocean Group Ltd,62.3985572588,63.8412984671,62.2182146078,63.7511271416,"130,516",
02/05/2010,Golden Ocean Group Ltd,61.6321009919,62.3985572588,60.8205590622,61.8575293057,"162,314",
02/08/2010,Golden Ocean Group Ltd,61.4066726781,62.7592425609,61.3165013526,61.6771866546,"132,822",
02/09/2010,Golden Ocean Group Ltd,65.4192966637,65.6447249775,63.2551848512,64.427412083,"192,233",
02/10/2010,Golden Ocean Group Ltd,67.4481514878,67.7637511271,64.9233543733,65.7799819657,"216,432",
02/11/2010,Golden Ocean Group Ltd,67.7637511271,67.9891794409,66.3660955816,66.5464382326,"129,735",
02/12/2010,Golden Ocean Group Ltd,67.6735798016,67.8539224527,65.734896303,67.1776375113,"94,612",
