Date,Name,Close,High,Low,Open,Volume
01/05/2009,GameStop Corp Class A,5.9575,6.1225,5.75,5.81,"3,409,374",
01/06/2009,GameStop Corp Class A,5.88,6.1325,5.7875,6.0125,"3,466,984",
01/07/2009,GameStop Corp Class A,5.6525,5.855,5.565,5.855,"2,780,663",
01/08/2009,GameStop Corp Class A,6.395,6.5375,5.75,6.1725,"10,539,302",
01/09/2009,GameStop Corp Class A,6.5325,6.6875,6.2175,6.395,"4,539,883",
01/12/2009,GameStop Corp Class A,6.3675,6.5175,6.24,6.4975,"3,667,173",
01/13/2009,GameStop Corp Class A,6.16,6.4475,6.0525,6.2975,"3,218,393",
01/14/2009,GameStop Corp Class A,5.8575,6.11,5.75775,6.11,"4,108,098",
01/15/2009,GameStop Corp Class A,5.9575,6.1375,5.6725,5.8925,"5,891,205",
01/16/2009,GameStop Corp Class A,6.17,6.2275,5.82,6.1325,"3,786,120",
01/20/2009,GameStop Corp Class A,5.7625,6.245,5.73,6.145,"3,403,018",
01/21/2009,GameStop Corp Class A,6.1075,6.11,5.685,5.9925,"2,686,169",
01/22/2009,GameStop Corp Class A,6.0825,6.25,5.8025,6.0475,"3,588,991",
01/23/2009,GameStop Corp Class A,6.4525,6.56375,5.815,6.0225,"4,129,777",
01/26/2009,GameStop Corp Class A,6.64,6.7575,6.4225,6.495,"4,428,352",
01/27/2009,GameStop Corp Class A,6.5925,6.8075,6.4975,6.66,"2,558,818",
01/28/2009,GameStop Corp Class A,7.035,7.0575,6.7525,6.8125,"2,996,302",
01/29/2009,GameStop Corp Class A,6.58,6.915,6.55,6.9125,"2,613,370",
01/30/2009,GameStop Corp Class A,6.195,6.7275,6.175,6.6025,"3,953,399",
02/02/2009,GameStop Corp Class A,6.365,6.4575,6.0625,6.1275,"2,779,278",
02/03/2009,GameStop Corp Class A,6.405,6.47,6.245,6.3675,"2,786,169",
02/04/2009,GameStop Corp Class A,6.4975,6.73,6.28,6.42,"2,960,831",
02/05/2009,GameStop Corp Class A,6.7775,6.8625,6.44,6.48,"2,770,368",
02/06/2009,GameStop Corp Class A,7.0025,7.08,6.75,6.8675,"2,425,526",
02/09/2009,GameStop Corp Class A,6.855,7.0625,6.8025,6.9025,"1,590,536",
02/10/2009,GameStop Corp Class A,6.725,6.9825,6.515,6.79,"3,360,450",
02/11/2009,GameStop Corp Class A,6.6275,6.7875,6.515,6.77,"2,087,220",
02/12/2009,GameStop Corp Class A,6.7475,6.77,6.4175,6.5825,"2,502,311",
02/13/2009,GameStop Corp Class A,6.5625,6.81,6.4775,6.705,"3,514,201",
02/17/2009,GameStop Corp Class A,6.255,6.4825,6.175,6.3825,"3,418,759",
02/18/2009,GameStop Corp Class A,6.2175,6.3825,6.155,6.3025,"2,013,902",
02/19/2009,GameStop Corp Class A,6.6575,7.1025,6.58,7.0375,"7,733,573",
02/20/2009,GameStop Corp Class A,6.67,6.765,6.3975,6.535,"5,252,255",
02/23/2009,GameStop Corp Class A,6.555,6.825,6.5225,6.795,"3,610,608",
02/24/2009,GameStop Corp Class A,6.84,6.9925,6.5775,6.6425,"4,050,831",
02/25/2009,GameStop Corp Class A,7.0775,7.27,6.7175,6.7875,"5,177,539",
02/26/2009,GameStop Corp Class A,6.75,7.2,6.745,7.1825,"4,046,872",
02/27/2009,GameStop Corp Class A,6.73,6.89,6.5525,6.615,"3,242,363",
03/02/2009,GameStop Corp Class A,6.5225,6.7675,6.4775,6.5875,"2,792,295",
03/03/2009,GameStop Corp Class A,6.495,6.7075,6.4125,6.6225,"2,261,857",
03/04/2009,GameStop Corp Class A,6.825,6.93,6.6225,6.6225,"2,849,497",
03/05/2009,GameStop Corp Class A,5.865,6.725,5.585,6.6675,"15,011,091",
03/06/2009,GameStop Corp Class A,5.595,6.0475,5.455,5.95,"6,911,991",
03/09/2009,GameStop Corp Class A,5.725,5.765,5.4525,5.545,"4,640,461",
03/10/2009,GameStop Corp Class A,6.3025,6.3475,5.8125,5.87,"4,061,893",
03/11/2009,GameStop Corp Class A,6.315,6.5325,6.1625,6.2825,"3,309,811",
03/12/2009,GameStop Corp Class A,6.35,6.37,6.005,6.3125,"3,126,227",
03/13/2009,GameStop Corp Class A,6.415,6.525,6.2725,6.375,"3,390,639",
03/16/2009,GameStop Corp Class A,6.1025,6.5,6.065,6.5,"2,730,815",
03/17/2009,GameStop Corp Class A,6.2375,6.255,5.97,6.09,"3,169,657",
03/18/2009,GameStop Corp Class A,6.2075,6.445,6.085,6.2,"4,682,021",
03/19/2009,GameStop Corp Class A,6.355,6.4675,6.0575,6.28,"3,669,182",
03/20/2009,GameStop Corp Class A,6.2125,6.4825,6.125,6.4525,"3,724,728",
03/23/2009,GameStop Corp Class A,6.655,6.7375,6.325,6.3675,"5,486,978",
03/24/2009,GameStop Corp Class A,6.7625,6.98,6.45,6.565,"6,281,283",
03/25/2009,GameStop Corp Class A,6.71,6.8425,6.375,6.8425,"6,452,114",
03/26/2009,GameStop Corp Class A,6.5525,7.1125,6.4475,7.0475,"10,991,640",
03/27/2009,GameStop Corp Class A,6.9575,6.9975,6.455,6.5175,"5,512,202",
03/30/2009,GameStop Corp Class A,6.7675,6.845,6.58,6.795,"3,340,898",
03/31/2009,GameStop Corp Class A,7.005,7.24,6.79,6.83,"5,407,967",
04/01/2009,GameStop Corp Class A,7.05,7.135,6.895,7.135,"4,007,284",
04/02/2009,GameStop Corp Class A,7.525,7.6275,7.125,7.1775,"4,309,087",
04/03/2009,GameStop Corp Class A,7.445,7.8225,7.29,7.5125,"7,042,685",
04/06/2009,GameStop Corp Class A,7.155,7.3375,7,7.18,"6,094,771",
04/07/2009,GameStop Corp Class A,7.3125,7.3825,6.885,7.03,"3,797,224",
04/08/2009,GameStop Corp Class A,7.585,7.585,7.32,7.335,"2,699,974",
04/09/2009,GameStop Corp Class A,8.105,8.115,7.555,7.7525,"3,427,998",
04/13/2009,GameStop Corp Class A,8.0725,8.205,7.9575,8.07,"3,850,740",
04/14/2009,GameStop Corp Class A,7.8725,8.07,7.8425,8.0125,"3,077,748",
04/15/2009,GameStop Corp Class A,7.975,8.01,7.775,7.8725,"2,061,054",
04/16/2009,GameStop Corp Class A,7.425,8.13,7.335,8.13,"9,193,144",
04/17/2009,GameStop Corp Class A,7.2075,7.635,6.965,7.5625,"8,623,552",
04/20/2009,GameStop Corp Class A,7.1,7.145,6.955,7.08,"2,888,402",
04/21/2009,GameStop Corp Class A,7.45,7.5,7.01,7.0975,"3,159,570",
04/22/2009,GameStop Corp Class A,7.465,7.7125,7.2175,7.3825,"4,132,225",
04/23/2009,GameStop Corp Class A,7.625,7.6575,7.41,7.465,"3,076,708",
04/24/2009,GameStop Corp Class A,7.8275,7.92,7.525,7.705,"2,589,978",
04/27/2009,GameStop Corp Class A,7.62,7.7975,7.53,7.6775,"2,358,775",
04/28/2009,GameStop Corp Class A,7.4175,7.645,7.33,7.525,"2,397,937",
04/29/2009,GameStop Corp Class A,7.5225,7.705,7.4375,7.4875,"2,750,162",
04/30/2009,GameStop Corp Class A,7.54,7.77,7.4875,7.6875,"3,260,161",
05/01/2009,GameStop Corp Class A,7.335,7.5375,7.255,7.525,"2,679,407",
05/04/2009,GameStop Corp Class A,7.335,7.5725,7.2575,7.4075,"3,634,484",
05/05/2009,GameStop Corp Class A,7.2725,7.4025,7.135,7.3725,"3,255,809",
05/06/2009,GameStop Corp Class A,6.8775,7.275,6.755,7.275,"6,990,505",
05/07/2009,GameStop Corp Class A,6.7275,6.9975,6.47955,6.92,"5,907,863",
05/08/2009,GameStop Corp Class A,6.5325,6.885,6.4725,6.8075,"4,812,555",
05/11/2009,GameStop Corp Class A,6.665,6.7175,6.3125,6.5475,"3,989,090",
05/12/2009,GameStop Corp Class A,6.5625,6.75,6.39,6.7375,"3,166,023",
05/13/2009,GameStop Corp Class A,6.415,6.48,6.275,6.445,"3,466,378",
05/14/2009,GameStop Corp Class A,6.4925,6.72,6.31747475,6.4175,"4,750,564",
05/15/2009,GameStop Corp Class A,6.6175,6.795,6.47,6.4725,"4,246,745",
05/18/2009,GameStop Corp Class A,6.57,6.71,6.395,6.71,"4,495,730",
05/19/2009,GameStop Corp Class A,6.455,6.56,6.41,6.5425,"3,995,714",
05/20/2009,GameStop Corp Class A,6.6175,6.78125,6.465,6.49,"5,657,007",
05/21/2009,GameStop Corp Class A,5.595,5.8975,5.4625,5.8475,"23,325,818",
05/22/2009,GameStop Corp Class A,5.6375,5.8175,5.595,5.7375,"7,413,569",
05/26/2009,GameStop Corp Class A,5.84,5.91,5.5675,5.6225,"6,711,735",
05/27/2009,GameStop Corp Class A,5.5025,5.85,5.495,5.85,"7,918,303",
05/28/2009,GameStop Corp Class A,5.8825,5.905,5.58,5.58,"7,044,832",
05/29/2009,GameStop Corp Class A,6.2375,6.2375,5.9025,5.925,"7,230,707",
06/01/2009,GameStop Corp Class A,6.45,6.625,6.25,6.2925,"5,634,169",
06/02/2009,GameStop Corp Class A,6.08,6.455,5.98,6.3925,"7,162,396",
06/03/2009,GameStop Corp Class A,6.0425,6.1575,5.99,6.11,"4,452,469",
06/04/2009,GameStop Corp Class A,6.1125,6.1225,5.8375,6.09,"6,512,067",
06/05/2009,GameStop Corp Class A,5.9725,6.2425,5.8925,6.1725,"5,616,816",
06/08/2009,GameStop Corp Class A,6.0825,6.12,5.85252525,5.875,"3,854,401",
06/09/2009,GameStop Corp Class A,6.25,6.2925,6.11,6.11,"3,375,461",
06/10/2009,GameStop Corp Class A,6.2375,6.3325,6.12,6.2925,"4,341,154",
06/11/2009,GameStop Corp Class A,6.1525,6.3725,6.12,6.24,"3,881,586",
06/12/2009,GameStop Corp Class A,6.03,6.1575,5.8825,6.125,"6,443,949",
06/15/2009,GameStop Corp Class A,5.9175,5.98,5.8,5.98,"4,326,820",
06/16/2009,GameStop Corp Class A,5.7475,5.9275,5.7,5.9275,"4,363,740",
06/17/2009,GameStop Corp Class A,5.81,5.91,5.67,5.7275,"3,309,686",
06/18/2009,GameStop Corp Class A,5.7,5.9125,5.6725,5.8125,"3,255,369",
06/19/2009,GameStop Corp Class A,5.7375,5.8075,5.6625,5.74,"4,100,943",
06/22/2009,GameStop Corp Class A,5.49,5.72,5.485,5.72,"4,230,518",
06/23/2009,GameStop Corp Class A,5.465,5.5,5.11,5.3725,"13,432,566",
06/24/2009,GameStop Corp Class A,5.4575,5.6275,5.42,5.515,"4,442,342",
06/25/2009,GameStop Corp Class A,5.5525,5.6575,5.4025,5.4125,"4,130,158",
06/26/2009,GameStop Corp Class A,5.5425,5.6325,5.47,5.53,"2,907,468",
06/29/2009,GameStop Corp Class A,5.5425,5.6775,5.435,5.555,"3,254,159",
06/30/2009,GameStop Corp Class A,5.5025,5.66,5.4525,5.5575,"3,726,116",
07/01/2009,GameStop Corp Class A,5.615,5.63875,5.525,5.565,"3,554,110",
07/02/2009,GameStop Corp Class A,5.2675,5.5525,5.22,5.5525,"5,872,179",
07/03/2009,GameStop Corp Class A,5.2675,5.5525,5.22,5.5525,"5,872,179",
07/06/2009,GameStop Corp Class A,5.26,5.32740025,5.1675,5.1775,"3,336,370",
07/07/2009,GameStop Corp Class A,5.115,5.2825,5.0975,5.2625,"3,021,715",
07/08/2009,GameStop Corp Class A,5.235,5.2525,5.055,5.115,"3,948,540",
07/09/2009,GameStop Corp Class A,5.1725,5.3,5.0775,5.255,"3,408,271",
07/10/2009,GameStop Corp Class A,5.11,5.205,5.0625,5.1275,"2,927,851",
07/13/2009,GameStop Corp Class A,5.2575,5.26,5.005,5.12,"3,177,341",
07/14/2009,GameStop Corp Class A,5.4075,5.4175,5.1575,5.255,"4,005,166",
07/15/2009,GameStop Corp Class A,5.41,5.49,5.3375,5.465,"3,678,536",
07/16/2009,GameStop Corp Class A,5.5375,5.5575,5.275,5.355,"4,423,228",
07/17/2009,GameStop Corp Class A,5.49,5.5425,5.3575,5.4575,"4,309,033",
07/20/2009,GameStop Corp Class A,5.585,5.63,5.5025,5.515,"3,299,276",
07/21/2009,GameStop Corp Class A,5.73,5.74,5.5025,5.6075,"4,881,368",
07/22/2009,GameStop Corp Class A,5.905,5.9475,5.68,5.7025,"5,026,276",
07/23/2009,GameStop Corp Class A,5.975,6.05,5.785,5.9075,"5,960,525",
07/24/2009,GameStop Corp Class A,6.0375,6.0625,5.8325,5.865,"5,357,317",
07/27/2009,GameStop Corp Class A,5.8825,6.0275,5.7875,6.01,"5,576,306",
07/28/2009,GameStop Corp Class A,5.7,5.8775,5.675,5.83,"5,766,282",
07/29/2009,GameStop Corp Class A,5.4675,5.7225,5.4625,5.665,"6,812,066",
07/30/2009,GameStop Corp Class A,5.37,5.66,5.365,5.5225,"6,072,831",
07/31/2009,GameStop Corp Class A,5.4725,5.585,5.3725,5.3725,"4,884,876",
08/03/2009,GameStop Corp Class A,5.715,5.745,5.51,5.51,"4,463,602",
08/04/2009,GameStop Corp Class A,6.105,6.1475,5.775,5.843,"8,546,191",
08/05/2009,GameStop Corp Class A,6.0375,6.2125,5.995,6.1075,"5,287,300",
08/06/2009,GameStop Corp Class A,6.13,6.21,6.03,6.1225,"4,024,501",
08/07/2009,GameStop Corp Class A,6.29,6.34,6.0875,6.16,"3,690,168",
08/10/2009,GameStop Corp Class A,6.04,6.3775,5.97,6.33,"4,520,952",
08/11/2009,GameStop Corp Class A,6.175,6.215,6.0125,6.0375,"3,946,510",
08/12/2009,GameStop Corp Class A,6.41,6.4825,6.1325,6.1525,"5,802,446",
08/13/2009,GameStop Corp Class A,6.5825,6.615,6.315,6.4525,"6,508,516",
08/14/2009,GameStop Corp Class A,6.61,6.665,6.44,6.455,"7,821,667",
08/17/2009,GameStop Corp Class A,6.2725,6.46,6.2575,6.315,"4,781,382",
08/18/2009,GameStop Corp Class A,6.135,6.31895025,6.025,6.3025,"7,453,435",
08/19/2009,GameStop Corp Class A,6.295,6.3525,6.0375,6.0575,"6,584,616",
08/20/2009,GameStop Corp Class A,5.8525,6.025,5.7525,5.81,"16,864,242",
08/21/2009,GameStop Corp Class A,5.7825,5.9575,5.755,5.9025,"7,403,393",
08/24/2009,GameStop Corp Class A,5.64,5.8125,5.575,5.8025,"7,374,651",
08/25/2009,GameStop Corp Class A,5.6075,5.71,5.58,5.6675,"6,832,641",
08/26/2009,GameStop Corp Class A,5.64,5.735,5.515,5.61,"5,090,740",
08/27/2009,GameStop Corp Class A,5.755,5.8175,5.575,5.625,"5,207,595",
08/28/2009,GameStop Corp Class A,5.8675,5.8925,5.755,5.8075,"5,285,435",
08/31/2009,GameStop Corp Class A,5.95,6.11,5.9175,6.0775,"7,614,978",
09/01/2009,GameStop Corp Class A,5.83,6.045,5.82,5.9125,"4,434,510",
09/02/2009,GameStop Corp Class A,5.865,5.93,5.735,5.8225,"4,368,095",
09/03/2009,GameStop Corp Class A,5.9875,6,5.7825,5.8425,"2,983,954",
09/04/2009,GameStop Corp Class A,6.015,6.035,5.86,5.98,"3,066,642",
09/08/2009,GameStop Corp Class A,6.2325,6.25625,6.0675,6.1125,"4,745,028",
09/09/2009,GameStop Corp Class A,6.2625,6.35,6.2,6.28,"3,747,523",
09/10/2009,GameStop Corp Class A,6.255,6.2975,6.1025,6.285,"3,614,258",
09/11/2009,GameStop Corp Class A,6.175,6.27,6.135,6.27,"3,145,309",
09/14/2009,GameStop Corp Class A,6.3975,6.475,6.0625,6.1275,"6,832,671",
09/15/2009,GameStop Corp Class A,6.335,6.46,6.3175,6.415,"3,533,746",
09/16/2009,GameStop Corp Class A,6.455,6.495,6.25,6.35,"4,474,400",
09/17/2009,GameStop Corp Class A,6.45,6.4975,6.39125025,6.455,"3,697,169",
09/18/2009,GameStop Corp Class A,6.6975,6.83,6.42,6.4775,"9,032,891",
09/21/2009,GameStop Corp Class A,6.57,6.7675,6.535,6.695,"4,395,190",
09/22/2009,GameStop Corp Class A,6.56,6.655,6.4975,6.62,"2,431,199",
09/23/2009,GameStop Corp Class A,6.665,6.80475,6.5025,6.5625,"4,607,406",
09/24/2009,GameStop Corp Class A,6.5575,6.74,6.5175,6.7,"3,357,110",
09/25/2009,GameStop Corp Class A,6.51,6.5975,6.4425,6.5175,"2,664,216",
09/28/2009,GameStop Corp Class A,6.5525,6.62,6.465,6.5275,"2,625,775",
09/29/2009,GameStop Corp Class A,6.6975,6.765,6.575,6.58,"2,913,779",
09/30/2009,GameStop Corp Class A,6.6175,6.7575,6.5425,6.7275,"4,260,437",
10/01/2009,GameStop Corp Class A,6.505,6.7025,6.4825,6.635,"4,508,948",
10/02/2009,GameStop Corp Class A,6.42,6.55,6.4025,6.435,"3,228,993",
10/05/2009,GameStop Corp Class A,6.5075,6.525,6.3525,6.4075,"3,179,306",
10/06/2009,GameStop Corp Class A,6.655,6.7,6.3775,6.5725,"2,548,407",
10/07/2009,GameStop Corp Class A,6.56,6.6575,6.525,6.585,"4,008,136",
10/08/2009,GameStop Corp Class A,6.8425,6.9125,6.67,6.7625,"7,315,987",
10/09/2009,GameStop Corp Class A,6.74,6.84,6.69125,6.84,"3,861,227",
10/12/2009,GameStop Corp Class A,6.715,6.86,6.665,6.7675,"2,553,788",
10/13/2009,GameStop Corp Class A,6.835,6.8825,6.655,6.7075,"4,347,044",
10/14/2009,GameStop Corp Class A,7.04,7.0625,6.8975,6.8975,"4,993,714",
10/15/2009,GameStop Corp Class A,6.96,7.155,6.9325,7.015,"5,943,706",
10/16/2009,GameStop Corp Class A,6.9325,7.015,6.8325,6.9175,"3,812,659",
10/19/2009,GameStop Corp Class A,7.04,7.075,6.945,6.975,"2,447,879",
10/20/2009,GameStop Corp Class A,6.4125,6.7925,6.3675,6.79,"12,546,597",
10/21/2009,GameStop Corp Class A,6.335,6.5375,6.3225,6.415,"7,492,237",
10/22/2009,GameStop Corp Class A,6.31,6.44,6.2225,6.35,"5,534,064",
10/23/2009,GameStop Corp Class A,6.1925,6.435,6.14,6.435,"4,833,208",
10/26/2009,GameStop Corp Class A,6.02,6.30625,5.9775,6.2275,"6,226,810",
10/27/2009,GameStop Corp Class A,6.15,6.17,5.9925,6.035,"7,005,340",
10/28/2009,GameStop Corp Class A,6.0575,6.19,6.045,6.175,"4,963,091",
10/29/2009,GameStop Corp Class A,6.1375,6.1875,6.055,6.105,"3,512,446",
10/30/2009,GameStop Corp Class A,6.0725,6.1275,6.0025,6.1125,"6,547,238",
11/02/2009,GameStop Corp Class A,6.0475,6.16,5.9525,6.1125,"4,067,146",
11/03/2009,GameStop Corp Class A,5.995,6.085,5.91,6.015,"2,975,741",
11/04/2009,GameStop Corp Class A,5.935,6.0875,5.9225,6.0675,"3,414,484",
11/05/2009,GameStop Corp Class A,6.0475,6.125,5.9325,5.9775,"3,011,883",
11/06/2009,GameStop Corp Class A,6.1575,6.165,5.975,6.01,"2,359,922",
11/09/2009,GameStop Corp Class A,6.375,6.4,6.2125,6.2475,"3,154,789",
11/10/2009,GameStop Corp Class A,6.295,6.5075,6.23,6.5075,"4,322,897",
11/11/2009,GameStop Corp Class A,6.1075,6.2825,6,6.2825,"6,223,479",
11/12/2009,GameStop Corp Class A,6.155,6.205,6.0375,6.04,"4,435,180",
11/13/2009,GameStop Corp Class A,5.9225,6.2275,5.86,6.1625,"7,614,445",
11/16/2009,GameStop Corp Class A,6.1,6.1675,5.9425,5.945,"4,431,724",
11/17/2009,GameStop Corp Class A,5.9925,6.0875,5.8725,6.08,"3,430,912",
11/18/2009,GameStop Corp Class A,6.0225,6.05,5.95,6.0375,"4,091,805",
11/19/2009,GameStop Corp Class A,6.125,6.1625,6,6.125,"7,022,269",
11/20/2009,GameStop Corp Class A,6.3725,6.4125,6.1025,6.1025,"6,048,332",
11/23/2009,GameStop Corp Class A,6.415,6.5125,6.3675,6.45,"4,716,602",
11/24/2009,GameStop Corp Class A,6.32,6.475,6.2925,6.435,"3,925,753",
11/25/2009,GameStop Corp Class A,6.4,6.43,6.27375,6.34,"3,092,094",
11/27/2009,GameStop Corp Class A,6.33,6.365,6.185,6.235,"1,753,368",
11/30/2009,GameStop Corp Class A,6.1025,6.3375,5.9375,6.3275,"8,062,529",
12/01/2009,GameStop Corp Class A,5.96,6.2025,5.93,6.16,"6,027,955",
12/02/2009,GameStop Corp Class A,5.4675,5.84,5.34,5.7725,"20,718,512",
12/03/2009,GameStop Corp Class A,5.3375,5.575,5.3375,5.54,"8,034,801",
12/04/2009,GameStop Corp Class A,5.3325,5.4375,5.245,5.4025,"7,073,018",
12/07/2009,GameStop Corp Class A,5.4825,5.5,5.2775,5.305,"7,289,465",
12/08/2009,GameStop Corp Class A,5.3375,5.3725,5.22,5.2875,"6,155,921",
12/09/2009,GameStop Corp Class A,5.205,5.335,5.1725,5.335,"6,388,062",
12/10/2009,GameStop Corp Class A,5.295,5.3025,5.21625,5.23,"5,291,777",
12/11/2009,GameStop Corp Class A,5.43,5.625,5.36125,5.59,"10,889,752",
12/14/2009,GameStop Corp Class A,5.57,5.5975,5.43,5.49,"4,519,793",
12/15/2009,GameStop Corp Class A,5.5775,5.5825,5.48,5.535,"3,990,522",
12/16/2009,GameStop Corp Class A,5.61,5.6325,5.5575,5.5975,"3,436,020",
12/17/2009,GameStop Corp Class A,5.6625,5.665,5.53,5.5975,"4,006,766",
12/18/2009,GameStop Corp Class A,5.62,5.6875,5.5705,5.6625,"4,445,813",
12/21/2009,GameStop Corp Class A,5.655,5.6825,5.6075,5.62,"2,348,596",
12/22/2009,GameStop Corp Class A,5.555,5.6625,5.5375,5.655,"3,143,436",
12/23/2009,GameStop Corp Class A,5.5025,5.5675,5.4825,5.535,"3,747,662",
12/24/2009,GameStop Corp Class A,5.5025,5.53,5.4925,5.5,"761,344",
12/28/2009,GameStop Corp Class A,5.56,5.6125,5.535,5.545,"3,155,574",
12/29/2009,GameStop Corp Class A,5.5425,5.5825,5.5225,5.5825,"2,408,736",
12/30/2009,GameStop Corp Class A,5.5425,5.5475,5.51,5.5375,"1,583,969",
12/31/2009,GameStop Corp Class A,5.485,5.545,5.485,5.52,"2,141,937",
01/04/2010,GameStop Corp Class A,5.725,5.7375,5.5,5.5175,"6,675,684",
01/05/2010,GameStop Corp Class A,5.88,5.935,5.725,5.7275,"5,317,373",
01/06/2010,GameStop Corp Class A,6.0075,6.025,5.805,5.865,"5,368,187",
01/07/2010,GameStop Corp Class A,5.115,5.2925,4.855,5.0025,"41,190,284",
01/08/2010,GameStop Corp Class A,5.0725,5.3075,5.0575,5.16,"11,970,614",
01/11/2010,GameStop Corp Class A,5.08,5.1475,5.0275,5.135,"7,021,232",
01/12/2010,GameStop Corp Class A,5.1925,5.2,5.075,5.165,"7,122,355",
01/13/2010,GameStop Corp Class A,5.1975,5.225,5.155,5.2075,"4,447,604",
01/14/2010,GameStop Corp Class A,5.125,5.2075,5.0975,5.18,"6,772,556",
01/15/2010,GameStop Corp Class A,5.125,5.1675,5.1025,5.1225,"6,128,761",
01/19/2010,GameStop Corp Class A,5.2025,5.2025,5.1,5.1625,"4,102,572",
01/20/2010,GameStop Corp Class A,5.1275,5.1925,5.0975,5.1625,"4,074,274",
01/21/2010,GameStop Corp Class A,5.105,5.1625,5.0825,5.1075,"4,427,331",
01/22/2010,GameStop Corp Class A,5.0075,5.11,4.995,5.105,"3,384,372",
01/25/2010,GameStop Corp Class A,4.9825,5.0725,4.975,5.03,"3,506,599",
01/26/2010,GameStop Corp Class A,4.91,5.0125,4.88,4.9575,"6,251,693",
01/27/2010,GameStop Corp Class A,4.985,5.0025,4.875,4.9175,"6,568,963",
01/28/2010,GameStop Corp Class A,4.965,5.0025,4.9375,5.0025,"4,298,873",
01/29/2010,GameStop Corp Class A,4.9425,5.01,4.93,4.985,"4,527,179",
02/01/2010,GameStop Corp Class A,4.9825,5.0175,4.91525,4.995,"5,728,510",
02/02/2010,GameStop Corp Class A,5.0575,5.075,4.965,4.985,"4,298,250",
02/03/2010,GameStop Corp Class A,5.1275,5.1425,5.015,5.0675,"3,254,293",
02/04/2010,GameStop Corp Class A,5.025,5.105,4.99125,5.09,"5,046,577",
02/05/2010,GameStop Corp Class A,5.0375,5.0775,4.97,5.0425,"3,281,910",
02/08/2010,GameStop Corp Class A,4.9225,5.035,4.9175,5.035,"4,157,074",
02/09/2010,GameStop Corp Class A,4.705,4.7875,4.5675,4.745,"11,024,805",
02/10/2010,GameStop Corp Class A,4.7925,4.825,4.6975,4.705,"5,620,338",
02/11/2010,GameStop Corp Class A,4.84,4.88,4.7825,4.7975,"4,236,079",
02/12/2010,GameStop Corp Class A,4.7925,4.815,4.7,4.8075,"4,913,615",
02/16/2010,GameStop Corp Class A,4.7475,4.8125,4.7125,4.795,"3,780,102",
02/17/2010,GameStop Corp Class A,4.82,4.83,4.7375,4.74,"3,058,801",
02/18/2010,GameStop Corp Class A,4.855,4.875,4.7775,4.8075,"2,295,759",
02/19/2010,GameStop Corp Class A,4.8275,4.86,4.8075,4.8325,"2,986,689",
02/22/2010,GameStop Corp Class A,4.77,4.8375,4.75,4.8375,"2,634,545",
02/23/2010,GameStop Corp Class A,4.7175,4.785,4.70375025,4.7525,"3,590,651",
02/24/2010,GameStop Corp Class A,4.715,4.745,4.685,4.735,"3,847,593",
02/25/2010,GameStop Corp Class A,4.3775,4.3825,4.28,4.37,"16,427,834",
02/26/2010,GameStop Corp Class A,4.3,4.4425,4.2825,4.3975,"6,984,130",
03/01/2010,GameStop Corp Class A,4.3725,4.39425,4.315,4.3225,"4,689,615",
03/02/2010,GameStop Corp Class A,4.3725,4.4325,4.34,4.395,"3,386,512",
03/03/2010,GameStop Corp Class A,4.4625,4.485,4.3675,4.39,"4,655,375",
03/04/2010,GameStop Corp Class A,4.4475,4.5425,4.41,4.47,"4,898,012",
03/05/2010,GameStop Corp Class A,4.52,4.5375,4.4375,4.4625,"4,407,486",
03/08/2010,GameStop Corp Class A,4.6175,4.6525,4.5225,4.5325,"3,601,055",
03/09/2010,GameStop Corp Class A,4.515,4.645,4.47,4.605,"5,172,754",
03/10/2010,GameStop Corp Class A,4.57,4.587575,4.485,4.5075,"3,830,923",
03/11/2010,GameStop Corp Class A,4.8375,4.93,4.535,4.56,"17,707,206",
03/12/2010,GameStop Corp Class A,4.8025,4.96,4.78,4.8825,"4,848,007",
03/15/2010,GameStop Corp Class A,4.85,4.8625,4.685,4.7975,"4,196,438",
03/16/2010,GameStop Corp Class A,4.8525,4.8725,4.77375,4.8725,"3,506,263",
03/17/2010,GameStop Corp Class A,4.965,4.9775,4.8175,4.8475,"7,305,393",
03/18/2010,GameStop Corp Class A,5.29,5.5275,5.2575,5.3825,"18,807,884",
03/19/2010,GameStop Corp Class A,5.2775,5.34375,5.22502525,5.3025,"7,862,686",
03/22/2010,GameStop Corp Class A,5.4,5.5025,5.35,5.41,"8,133,913",
03/23/2010,GameStop Corp Class A,5.55,5.575,5.3625,5.3875,"7,427,165",
03/24/2010,GameStop Corp Class A,5.4275,5.515,5.38,5.515,"5,631,198",
03/25/2010,GameStop Corp Class A,5.445,5.55,5.42875,5.5,"4,378,719",
03/26/2010,GameStop Corp Class A,5.5,5.5,5.3925,5.455,"2,885,656",
03/29/2010,GameStop Corp Class A,5.4425,5.575,5.4325,5.535,"3,466,989",
03/30/2010,GameStop Corp Class A,5.455,5.5125,5.415,5.4425,"2,840,042",
03/31/2010,GameStop Corp Class A,5.4775,5.505,5.415,5.415,"4,379,061",
04/01/2010,GameStop Corp Class A,5.6,5.62,5.48,5.48,"4,000,425",
04/05/2010,GameStop Corp Class A,5.66,5.665,5.5875,5.615,"3,236,846",
04/06/2010,GameStop Corp Class A,5.6275,5.66,5.585,5.6425,"2,640,013",
04/07/2010,GameStop Corp Class A,5.67,5.6725,5.5825,5.5975,"4,394,291",
04/08/2010,GameStop Corp Class A,5.78,5.805,5.6225,5.66,"4,490,851",
